Book,Line,Text
2,339,"Kaip Sluʒ́áunink's dăr uʒ́ menką Pinnį̆gą̆ klauſė."
2,340,"Aſʒ, dâr Waikpălăikiu glupù pàs Blebbĕrį̆ búdams,"
2,341,"Daugſyk dywijaus, kàd kôks turting's Găſpădórus,"
2,342,"Sù Bernais kasméts ſŭdĕrėdams, Dólĕrį̆ ſúlė;"
2,343,"O Bernaì dâr gyrės, kàd kokſai Gĕrădėjas,"
2,344,"Kartais iſʒ tikrôs Sʒirdies Sʒeſʒtóką̆ prı̆dėjo;"
2,345,"O kàd Kélnęs jiems ir dwì Wyʒ́ì păʒ́ădėjo,"
2,346,"Sʒtai jie dâr uʒ́ Garbę tą̆ diddey dĕkăwójo."
2,347,"Bèt kaip Swiet's potâm diddʒ́ůtis jau prăſı̆mánė,"
2,348,"Ir Lietùwninkai ſù Wokiecʒeis ſŭſı̆maiſʒė;"
2,349,"Sʒtai ir Wieʒ́libumm's tůjaùs į Nieką̆ păwirto,"
2,350,"Taip, kàd Klápai Wyʒ́u wieʒ́libay pădărytû,"
2,351,"O Mergaitės króſitû Marginnŭ nĕ kencʒia -"
2,352,"Klapai kaip Ponácʒei ſù puikeis Sŏpăgácʒeis,"
2,353,"O Nenáudėlės Mergaites ſù Kĕdĕlácʒeis,"
2,354,"Lyg kaip Iumprowos păſı̆ródit' jaù nĕſı̆gėdi."
2,355,"Taip Lietùwninkai ſăwŏ Wieʒ́libummą̆ prăʒ́áidė."
2,356,"Bèt ir mûſ' Walgių̆s lietùwiſʒkay pădărytųs"
2,357,"Tûl's Iſʒdykėlis nenáud's iſʒpeikt' nĕſı̆bijo."
2,358,"Tėwai mûſ' kytrì Kiſſielų wirdămı̆ ſkánų,"
2,359,"Ir ſù Pienu jį Sʒeimynai důdămı̆ wálgit',"
2,360,"Diddĕlį̆ ſàwŏ Nămâms wiſſiems pădărydăwŏ Dʒ́augsmą."
2,361,"O kàd Sʒuppı̆nį̆ kartais jiems iſʒwírdăwŏ tirſʒtą,"
2,362,"Ir Lăſʒı̆nû koki Sʒmotéli důdăwŏ Priedams;"
2,363,"Ak! kaip girdăwŏ ſótinti Bernaì Găſpădórių."
2,364,"Ogı̆ dăbàr kasdien kiekwiens Mėſôs ı̆ſſı̆ʒ́ódams,"
2,365,"Ir daugſyk kaip Sʒů iſʒplėſʒdams, wargı̆nă Búrą."
2,366,"Tikt gìrdėk Brolaù! kaip mân Biednâm păſı̆dárė."
2,367,"Aſʒ kŏnĕ penkiasdéſʒimt's Métû ſį̀ ſăwŏ Námą"
2,368,"Wieʒ́libay waldydams, ir niĕkădôs nĕpăteikdams,"
2,369,"Pónams taip, kaip Búrams wiſſ įtiktı̆ mŏkėjau;"
2,370,"Tikt Sʒeimynai ant Garbês pădăryt' nĕgălėjau."
2,371,"Mân Sʒykſʒtumm's Klaſtà, kàd ſʒuttı̆nŭ didĕlı̆ Půdą;"
2,372,"O kàd reik' pădălyt' Sʒmotų̆s wiſſ kyſʒtĕriŭ riebjųs."
2,373,"Tódėl wôs Dywaì, kàd kartais Méʒlăwą̆ mielą,"
2,374,"Uʒ́mokėt' n'ı̆mănaù, ir Amtmôn's iſʒbără wiſſą,"
2,375,"Ar neſwietiſʒkay ſupykęs mùſʒă per Auſį;"
2,376,"O ſʒtai mân daugſyk dėl Cʒyʒ́ės taip păſı̆dárė -"
2,377,"Bèt àk! kaipgı̆ găliù mokėt', kàs reik', ſăwŏ Pónams?"
2,378,"Kàd nĕlăbà Sʒeimyna jaù mănĕ wiſſą̆ ſŭėdė -"
2,379,"Ak! mân Biedʒ́ui jaù bewéik reik's Ubbăgăis eiti -"
2,380,"Kárwju bey Awju, bey Iáucʒû diddĕlį̆ Pulką"
2,381,"O ir Kiaulu bèy Oſʒku taip daùg mĕſı̆nėjau,"
2,382,"Kàd jaù wŏs ʒ́innójau, kùr Skuràs păkăbįti."
2,383,"Tikt uʒ́wákar dâr priėſdit pàmŭſʒiău Bullių,"
2,384,"Nů kurrio ik' Dienai ſʒei / tikt Gėdă ſăkyti /"
2,385,"Wósgı̆ Răgaì ſù Káulais ir Skurà păſı̆likko."
2,386,"O ſʒtai wémdămı̆ dâr, Werſʒienôs jaù prăſı̆mánė,"
2,387,"Ir diddey mănĕ gwóltija, kàd aſʒ păſkŭtinnį,"
2,388,"Ir wienturtį Werſʒį jiems mĕſı̆nėt' păʒ́ădėcʒau -"
2,389,"Bèt ir dėl Algôs taipjaù kasmét's păſı̆dáro."
2,390,"Kartais Waikpălăikis Bukſwàs wôs mokă nĕſʒóti,"
2,391,"Ir daugſyk nĕſı̆gėdėdams / meldʒiu nĕpădywyk /"
2,392,"Kaìp Biaurėſtis kôks kasnakts į Pátălą̆ méʒ́a,"
2,393,"Ir Kiaulès penkiàs, kaip reik' negâl păgănyti:"
2,394,"O ſʒtai ir tokſai Uttėlius Dólĕriŭ tyko,"
2,395,"Kàd jį kartais ſʒútidam's ſamdytı̆ prădėſi."
2,396,"O ir tarp Bernû taipjaù tûls Wálkătă randaſ',"
2,397,"Kùrs Akkėcʒias, ir kàs Ʒ́ágrei reik, nĕpăʒ́įsta,"
2,398,"Ir prı̆ Răgû kumpû nutwért' Margiukkă nĕdryſta."
2,399,"O kàd múdraudams kôks Bullius pràdĕdă baubti,"
2,400,"Tů taipô nŭſı̆gą̆ſta, kàd jo pàdrĕbă Kiſʒkos;"
2,401,"O ſʒtai tôks Ʒ́oplys daugſyk diddey păſı̆pûtęs,"
2,402,"Ir ſăwŏ Dárbųs bey neſʒwánkų Mádărą̆ girdams,"
2,403,"Raukoſ, dâr, kàd jâm algôs kiek nôr nĕʒâdėjei."
2,404,"Tikt bandyk, ir ſúlyk jâm Kepurrĕ nŭėmęs,"
2,405,"Súlyk jâm doſnay ant Méto Dólĕriŭ déſʒimt',"
2,406,"O paſkuy girdėk, kaip Blóʒnas tôks į̆ſı̆rėmęs,"
2,407,"Dâr ir Páſėlio brangaùs iſʒwerʒ́t' nĕſı̆gėdės -"
2,408,"Bèt kàd dirbt' ką reik', wiſſùr Dywaì păſı̆dáro."
2,409,"Wágys wôs Mėſôs grecʒnôs gardʒ́ey prı̆ſı̆ėdė,"
2,410,"Ir ſaldʒ́iu Koſʒtùwju wŏs doſnay prı̆ſı̆gėrė;"
2,411,"Staì jaù wieną tén, o kittą tén pămătyſi,"
2,412,"Knúpſʒcʒus uʒ́ Tworôs, ar po Paſʒúrĕ bĕtimſant."
2,413,"Kartais Népriĕtĕliai taipô păſı̆ſlėptı̆ nŭmáno,"
2,414,"Kàd wiſſùr jieſʒkódams jůs atraſt' nĕgălėſi."
2,415,"Sʒaùk tikt kiek į̆mănaì, ir trúbyk dìddĕlį̆ Garſą:"
2,416,"Âns, Jokûb', Enski! kùr báſtotės prı̆ſı̆ėdę?"
2,417,"Sʒtai, jaù Wákar's bùs, o Nieko dâr nĕprădėjot'"
2,418,"Ant jaù wìſſas Swiet's, kaip Skruſdėlyn's ſŭſı̆rinko,"
2,419,"Ir kiekwien's atlikt' kàs reik', tikt bėgă tı̆kt bėga;"
2,420,"O jûs Népriĕtĕlei wiſſ tikt kirmyt' păſı̆leidôt?"
2,421,"Kàs jaù bùs ìſʒ mûſ', kàd taip gywént' nĕſı̆láuſim?"
2,422,"Allĕ nĕ láuk, kàd jie Kampè girdėdămı̆ Balſą, Sʒaukſmą"
2,423,"Tů' kaip reikiă, păſʒŏks ar wéik ătſı̆lieps Găſpădóriui."
2,424,"Ak! ne miſlyk taip! kampè dâr jůkiăſı̆ Smirdai;"
2,425,"Ar kàd jiems wertay grumʒdì wiſſ kéikdămı̆ báraſ'."
2,426,"O dâr to nĕgănà; bèt jaù ir mùſʒt' păſı̆kėſo."
2,427,"Iùk ʒ́innaì Brolaù! kaip pérnay Wálkătă Slunkius,"
2,428,"Iómarke Brangwyno Stůpą wìſſą nŭrijęs,"
2,429,"Mân iſʒ Pápykio kŏnĕ wiſſą nùpĕſʒĕ Kiauſʒę."
2,430,"O paſkuy Raʒbáinink's tàs, Berʒ́innı̆ nŭtwėręs,"
2,431,"Sù kittais Draugais păſı̆rittę Nùgărą̆ ſkalbė;"
2,432,"Taip, kàd mân kelliàs Nedėles ſirgtı̆ rĕikėjo."
2,433,"Taì margì Daiktaì! kàd jaù Plaukaì păſı̆ſʒáuſʒia -"
2,434,"Kriʒʒui taip bĕſı̆ſkundʒ́ant, ſʒtai Pulkai ſŭſı̆bėgo,"
2,435,"Ir wiſſùr Rėksmaì: ſʒôk, kirſk, grėbk, kráuk păſı̆dárė."
2,436,"Tů Laukai, kaip ſkruſdėlyn's kribʒ́dėtı̆ păgáwo,"
2,437,"Ir Găſpădórei ſù Bernais ſʒienáudămı̆ ſpárdėſ'."
2,438,"Ródėſ' mân, kàd wìſſas Swiet's kowót ſŭſı̆bėgęs,"
2,439,"Kárdus ir Sʒoblès į márgas nùnĕſʒė̆ Piewas."
2,440,"Sʒtai tůjaùs wiſſùr ı̆ſſı̆ſʒiepŭſı̆ Giltı̆nĕ ſmáugė,"
2,441,"Ir wiſſôms Lankélėms Ráudą diddĕ̜ pădárė."
2,442,"Nės dâr daùg Ʒiedû tikt wôs ʒydėtı̆ prădėjo,"
2,443,"Ir Daugumm's jû wôs ſăwŏ blógą Pumpŭrą̆ ródė."
2,444,"Daugel dâr wiſſùr néy Búrû Kúdı̆kĕi ʒ́áidė;"
2,445,"O kittì jaù ſù ʒ́illôm's Barʒdôms ſwı̆rı̆nėjo."
2,446,"Giltı̆nė ſù Dalgiù, néy ſéną grémʒ́dămă Barʒdą,"
2,447,"Bûrams tů wiſſiems wiſſùr iſʒtuſʒtı̆nŏ Piewąs;"
2,448,"Tikt Plaucʒúno wieno dâr nè kruttı̆nŏ Sklypą."
2,449,"Tàs Nenáudėlis Plaucʒûn's pàs Káſpărą̆ pérnay"
2,450,"Talkojè păwı̆tôt's, taip baiſey búwŏ prı̆rìjęs,"
2,451,"Kàd jįs Náktij' ant tamſû Laukû klı̆dı̆nėdams"
2,452,"Bùddę naujią ſù Dalgiù ſʒukkėtŭ prăpuldė,"
2,453,"Irgı̆ nămôn iſʒáuſʒus jaù wôs wôs părſı̆báſte."
2,454,"Taip jiſſaì paskuý pèr Dieną wiſſą̆ miĕgódams,"
2,455,"Pàmeſtû Rykû Laukè jieſʒkôt nĕmı̆nėjo."
2,456,"Ik' po Méto wėl ſʒienáut jaù Putpėlă ſʒaukė."
2,457,"Sʒtaì Plaucʒûn's ſăwŏ Dalgio bey Buddês păſı̆gédo,"
2,458,"Ir waitódams wìſſ ir ſʒén ir tén bĕgı̆nėjo;"
2,459,"Ik' paſkiáus iſʒ Pápykio Berʒ́innį păgáwęs,"
2,460,"Pácʒę ſù glupaìs Waikaìs kŏnĕ nùmŭſʒĕ Smirdas"
2,461,"Taip potâm jiſſaì neſwietiſʒkay prı̆ſı̆dúkęs,"
2,462,"Ir wienauſį Kuinpălăikį praſtay păʒ́ĕbójęs,"
2,463,"I Kărăláucʒų Dalgį pirkt' tieſôg nŭkĕláwo."
2,464,"O wey tén Dywû wiſſokiû daùg pămătydams,"
2,465,"Ir ʒ́óplı̆nėdams wiſſ, bèy búriſʒkay ſʒŏkı̆nėdams"
2,466,"Buddę ſù naujù Dalgiù nŭſı̆pirkt' ŭſſı̆mirſʒo;"
2,467,"Bèt ir Kuinpălaı̆kį taipjaù pàs Mikką̆ prăgėręs,"
2,468,"Pėſcʒes po dwiejû Nedėlu wôs părſı̆báſtė,"
2,469,"Ir ſăwŏ Piewą prìderktą / tikt Gėdă ſăkyti /"
2,470,"Sʒnybʒ́dams ir rĕplı̆nėdams wiſſ ſù Piáutŭwŭ kirto;"
2,471,"Bèt Kaimynai jo, Ruggiùs jaù búwŏ ſŭwálę,"
2,472,"Ir kellì Kwiecʒû Plyckùs păſı̆képę wálgė."
2,473,"Mân dėlto bĕſı̆dywijant, ſʒtai Káſpărŏ Tarnas"
2,474,"Iſʒ Ruggiû Kiaulès guinódams, mân păſı̆rodė."
2,475,"Kàs tai, kláuſiau jį, kienó tà dwylı̆kă Parſʒu?"
2,476,"Ticʒ! tărė̆ jis, nè rėkauk taip, tai Káſpărŏ Kiaulės,"
2,477,"O Ruggei Plaucʒúno, kùrs ant! Piáutŭwą̆ pláka."
2,478,"Iùk ʒ́innai, kaip jìs kasmét's blogay rĕplı̆nėdams,"
2,479,"Ir néy Sʒúdwăbălis kribʒ́dėdams Sʒúdĕ gı̆wéna -"
2,480,"Ak! kàd jaù Găſpădórus pàts wŏs gyw's păſı̆juddin',"
2,481,"Ir néy Uttėlė, kraujû prı̆ſı̆ſurbŭſı̆ ſlenka;"
2,482,"Ką jaù Bernas weiks, kàd jâm jìs lieps păſı̆purtit'"
2,483,"Ak tărĕ Paikʒ́entis mokyto Blebbĕriŏ Bérnas:"
2,484,"Mâns Gaidaù! nè miſlik, kàd tikt múſŭ Pŏnácʒei"
2,485,"Ant Cʒeſniu ſù Iumprowôm's durnay ſʒŏkı̆nėja,"
2,486,"Ir aklay prı̆ſı̆ſurbę Búrams Gėdą̆ pădáro;"
2,487,"Iùk ir Búrû daùg jaù jiems prilygt' nĕſı̆gėdi;"
2,488,"Dingojaſ', kàd wìſſ Garbė, ką gárbı̆nă Pónai,"
2,489,"Ir kàd wiſſ Kytrumm's, ką jie pluſʒkėdămı̆ plûſta."
2,490,"Daùg yr' Pónpălăikiû, kurrie kasdien į̆ſı̆rėmę,"
2,491,"Kábı̆ăr ir Warlès wiſſókias ſwétı̆măs ėda;"
2,492,"O prı̆ſı̆ėdę jaù bèy Rincʒwynio prı̆ſı̆kóſʒę,"
2,493,"Tů ſù Kórtôm's ir Klaſtôm's kitt's kittă nŭgáuna:"
2,494,"Bèt ir Burai jaù nů ju mokinnăſı̆ bránit',"
2,495,"Ir bĕſı̆ſʒypſojas, kàd Kriʒʒas Kriʒʒă prı̆gáuna."
2,496,"Eik nè ʒaunik taip, aſʒ jam draſà păſăkydams,"
2,497,"Dywijaus jo Kalbai, tů nù jo nŭſı̆gréʒ́ęs."
2,498,"Sáko rôds Mieſtè, kàd Búrai menk ı̆ſſı̆máno,"
2,499,"Ir kàd ju Darbai, bey búriſʒkos Bŭdăwónės"
2,500,"Tikt biaurù kalbėt' ėſą bèy Gėdă ʒ́ŭrėti;"
2,501,"Bèt, kàs taip ſʒweplén', tàs Búrą dâr nĕpăʒyſta."
2,502,"Wierikit' tikt mân, kàd tûl's Wyʒ́às ŭſſı̆mówęs,"
2,503,"Sù Protù daugſyk apgáuna diddĕlį̆ Póną;"
2,504,"Tikt nĕdryſta Biedʒus wiſſ, kaip reik', păſăkyti"
2,505,"Taip bĕdŭmójant mân, ſʒtai wėl Nukimm's păſı̆dárė."
2,506,"Ródėſ' mân iſʒtieſ', kàd Iáucʒû Kaimĕnĕ blówė"
2,507,"O ſʒtai Waikpălăikei Plaucʒúno pàrnĕſʒĕ Plónį."
2,508,"Ʒ́innot' jùk kaip mûſŭ Lı̆etuwninkai prı̆ſı̆rėkia,"
2,509,"Kàd jie po Iŏkŭbinnu jaù Ruggiùs nŭkăpóję,"
2,510,"Plóni néſʒam', búriſʒkay ſʒŏkı̆nėdami ſůkia."
2,511,"Taip ir Waikpălăikei Plaucʒúno ſàwŏ Tĕtácʒui"
2,512,"Garbę ſù Sʒaudû Kuliù pădărydămı̆ rėkė;"
2,513,"Nės Grŭdĕliùs Laukè jaù Wėjai bùwŏ nŭdauʒę,"
2,514,"Taip kàd tikt Sʒaudaì į Mėſʒlą mèſt' păſı̆likko;"
2,515,"O ſʒtaì dâr Raſpùſtą jie pădăryt' prăſı̆mánė."
2,516,"Mercʒus ſù Laurù Mergàs į Wándĕnį̆ wilko;"
2,517,"O Păkŭliene ſù Lauriene tů, păſı̆tieſʒit',"
2,518,"Wyrus ir Waikùs ſù pilna Milſʒtŭwĕ plówė."
2,519,"Taip bĕſı̆darkant jiems, ir kiauliſʒkay bĕſı̆máudant,"
2,520,"Barnys ſù neſwietìſʒkais Waidaìs păſı̆kėlė."
2,521,"Lauras jaù perdaùg mirkyt's tů Pinną̆ păgáwo;"
2,522,"O Lauriene ſù Păkŭliene Lópĕtăs ėmėſ'."
2,523,"Taip bĕſı̆kėſant jaù tůjaùs Plaucʒûns păſı̆ródė,"
2,524,"Ir grecʒnùs Lăſʒı̆nû Sʒmotùs koʒ́nâm pădălydams;"
2,525,"Pápykius durnùs ir Waidą wìſſą̆ nŭtildė."
2,526,"O potâm ſăwŏ Námą jaù wiernay cʒĕſtăwójęs,"
2,527,"Ir Kaimynųs iſʒ wiſſû Kampû ſŭwădinnęs,"
2,528,"Taip neſwétiſʒkay ir kiauliſʒkay prı̆ſı̆rìjo,"
2,529,"Kàd jaù ſù wiſſaìs Swecʒeìs po Sůlŭ nŭpůlė -"
2,530,"Ak! tărĕ Selmas, jaù toktù ſù múſŭ Gădyne,"
2,531,"Kaip jaù Sʒweiſtĕrı̆s ir Prancúʒas Lietŭwą gáwo."
2,532,"Rôds ir tarp Lietùw'ninkû tûl's randăſı̆ Kiaulė,"
2,533,"Kùrs lietùwiſʒkay kalbėdam's Sʒweiſtĕrį̆ peikia;"
2,534,"O tiktay ir pàts kaip tikras Sʒweiſſtĕrı̆s elgias'."
2,535,"Kaip pirmto Liwtùw'ninkai dâr bùwŏ Păgónai,"
2,536,"Ir ſăwŏ Diewaicʒùs iſʒ Strampû ſâw păſı̆dáre,"
2,537,"Ir po Médʒ́eis ant Wirwju păſı̆kórę gyrė:"
2,538,"Taì jie rôds dâr taìp, kaìp més nĕpăʒ́ydămi Diewą,"
2,539,"Daùg neſʒwánkû ir durnû Daiktû prăſı̆mánė."
2,540,"Ogı̆ dăbàr jaù més Krikſʒcʒonim's búdămı̆ Prúſai,"
2,541,"Més Lietùw'ninkai taip baiſey ryt' nĕſı̆gėdim',"
2,542,"Kàd ir Wókiecʒei glupóki tùr nŭſı̆dywit' -"
2,543,"Selmui taip bĕſı̆raukant, ſʒtaì Păkămórė̆ ſŭrikko:"
2,544,"Waikai! kâm wiſſ wėpſôt' taip? ant Dargănă ródoſ',"
2,545,"Ir Stulpaì Saulélės ant Dĕbĕſiû prăſı̆plátin'."
2,546,"Ką mùms rûp' Plaucʒun's tĕſı̆ʒ́inno jis ſŭpĕlėdams."
2,547,"Bėkim' ſkubbį̆kimes greitì ſŭwălyt' Wăſăróją."
2,548,"Ant! jaù baltůja Laukaì ir Wáſărą̆ baìgiaſ'"
2,549,"O Wăſărójas mùs Dalgiùs wėl ragı̆nă prówit':"
2,550,"Puppos pérnŏkŭſios o Ʒ́irnei jaù ſŭſı̆raukia,"
2,551,"Ir iſʒ Ánkſʒcʒû ju byrėt' jaù pràdĕdă Waiſiûs."
2,552,"Ar nè Griek's Ʒ́mogaù! kàd Diewo tôs Dŏwănėlės,"
2,553,"Dėl kurriû bĕſı̆dówidams taip daùg trŭſı̆nėjei,"
2,554,"Argı̆ nĕ Griek's, kàd jos ant Lauko tùr ı̆ſſı̆gwildit?"
2,555,"O kàs bùs iſʒ múſu, kàd nĕtŭrrėdami Ʒ́irniû,"
2,556,"Ʒ́iemą ſù Waikaìs ŭſſı̆geiſim' Sʒuppı̆nı̆o wálgit'?"
2,557,"Áwiʒ́as ir Mieʒ́ùs taipjaù kŏnĕ ſùlĕſĕ Paukſʒcʒei;"
2,558,"O kàs likko dâr jaù Kiaulės ſàw păſı̆ſáwin'."
2,559,"Taigı̆ dăbàr glupày Kiſſielû wiſſą̆ prăʒ́áidėm',"
2,560,"O Kruſʒtìnnu bey Krůpelu wôs părăgáuſim'."
2,561,"Ar nĕ gĕray mŏkı̆naù nůlătay ſŭwălyt' Wăſărója;"
2,562,"Bèt jûs néy uʒkurtę mân klauſyt' nĕnŏrėjot',"
2,563,"Taipgı̆ dăbàr Kiſſielaus jaù ir Sʒuppı̆niŏ glóda -"
2,564,"O ką weikſim', kàd mùms reik's į Baudʒ́ăwą̆ tráuktiſ';"
2,565,"Ar Ʒ́iemôs Cʒeſè ſù Prádais Ákſĕlį̆ prówit'?"
2,566,"Pátys į Laukùs tuſʒcʒiàs Kăſʒĕlès nŭſı̆nèſʒim';"
2,567,"O Galwíams warkſtantiems, nĕtŭrrėdami Prádû,"
2,568,"Iſʒ Bėdôs Pietùms nĕdăryta Páſʒărą̆ důſim' -"
2,569,"O jûs Móters, ar ir jûs taipjau păſı̆leidot'?"
2,570,"Kâm Linnû ráut', ir kaip reik', iſʒkarſʒt' nĕſſı̆rengiat?"
2,571,"Ar nè Gėda jùms, kàd Wokiecʒû Găſpădinnės"
2,572,"Iſʒkarſʒtus Linnùs į Lauką jaù nŭgăbéna;"
2,573,"Ir bĕſı̆dywı̆dămos diddey, jŭſŭ Tingı̆nį̆ peikia?"
2,574,"Móters! jûs Lietùw'ninkės, ar jaù nĕſı̆gėdit',"
2,575,"Ar nĕſı̆gėdit' kàd jùms wókiſʒkos Mŏtĕriſʒkės"
2,576,"Sù Daileìs Darbaìs ant Lauko Gėdą pădáro?"
2,577,"O kàs bùs, kàd Cʒėſas werpt' ir áuſt prı̆ſı̆artįs,"
2,578,"O Linnélei júſ' ant Lauko bùs păſı̆likkę?"
2,579,"Ak! kùr dingôt' jûs barʒdótos múſŭ Gădynės,"
2,580,"Kaip Lietuw'ninkės dâr wókiſʒkay nĕſı̆rėdė,"
2,581,"Ir dâr wókiſʒkus Ʒ́odʒiùs iſʒtàrt' nĕgălėjo."
2,582,"O ſʒtai dâr nĕgăná, kàd wókiſʒkay dăbı̆nėjas;"
2,583,"Bèt jaù ir prancúʒiſʒkay kalbėt' prăſı̆mánė."
2,584,"Taipgı̆ bĕʒaunı̆dămôs ir Darbo ſàwŏ pămirſʒta -"
2,585,"O jûs Wyrai! kâmgı̆ Nĕnáudėlû Mŏtĕriſʒkiu,"
2,586,"Ir Iſʒdykeliû Mergu Raſpuſtą nĕ draudʒiat?"
2,587,"Ar jaù nórit' Wókiecʒiams nůgì păſı̆ródit',"
2,588,"Ir kaip Drimmĕlĕi ant ſʒlownû Cʒeſniu nŭſı̆gėdėt'?"
2,589,"Iûs Apjékelei! àr jaù wiſſay nĕſŭprantat',"
2,590,"Kokią ſâw ir mùms wiſſiems pădăryſı̆tĕ Gėdą,"
2,591,"Kàd ſù Bukſwoms lópįtoms i Baudʒĕwă ʒ́ergſit',"
2,592,"Ir Miſʒôn ſùdriſkę bey ſkarrótı̆ nŭkakſı̆t'?"
2,593,"Ak! bèn gėdĕkı̆tės tàs Gėdas ſâw păſı̆prówit'"
2,594,"Irgı̆ Păcʒiás, kaip reik', Linnû ráut' guikı̆tĕ greitay."
2,595,"Ant dâr likko kiek, kùr Kiaulės kniſt' nĕ nŭkáko."
2,596,"Màʒ́ŭ kằs Autams, àr Maʒgótėms dâr păſı̆likko;"
2,597,"Allĕ Pădurkams jaù ir Kélnėms Glódă Zŏpôſto -"
2,598,"Wèy ir Grybù jaù, ʒ́ielėk Diewè! nĕ răgáuſim':"
2,599,"Iùk, annôt annô, jůs Wókiecʒû Găſpădinnės"
2,600,"Sù Ketwircʒeis wiſſ dʒ́owįt' į Kákălį̆ ſʒáuja."
2,601,"Plemju, Rudmėſu, Storkócʒû bey Bărăwykû,"
2,602,"Iáutăkı̆û ir Baltikkiû, Grúʒdû irgı̆ Bŏbauſiû"
2,603,"Bėgdămŏs į Girrès jôs ſâw taip daug prı̆ſı̆rówė,"
2,604,"Kàd jaù Kélios jû ſù Grybais į Kărăláucʒû"
2,605,"Kupcʒams iſʒpardůt', ir ką nŭſı̆pirkt' nŭkĕláwo;"
2,606,"O kàs likko dâr Zopòſtui ſâw păkăwójo."
2,607,"Taigı̆ dăbàr tikt Sʒungrybjei dâr mùms păſı̆likko -"
2,608,"O kăgı̆ veikſim', kàd Barſʒcʒùs àr Sʒuppı̆nį̆ ſkánu"
2,609,"Wirt' ŭſſı̆geiſim', ógı̆ păgàrdit' jůs nĕgălėſim'?"
2,610,"Ʒ́innôt' jùk, kaip Grybas, kàd jį mókı̆ păprówit',"
2,611,"Wirrălŭs ir Ăwı̆ʒ́u Krůpàs uʒ́gardı̆nă ſʒauney -"
2,612,"Bet ir ſù Riĕſʒŭtais ſaldʒ́eis taipjaù păſı̆dáre."
2,613,"Wókietės tokiû Daiktû Bacʒkàs prı̆ſı̆rinko,"
2,614,"Ir jaù kélios jû pardůt' Ʒ́akkùs prı̆ſı̆pylė."
2,615,"O ſʒtai muſŭ Nĕnáudėlės dâr ney Rı̆eſʒŭtyti,"
2,616,"Ir ney wieną, ney mackiurnikką Rı̆eſʒŭtyti"
2,617,"Ʒ́iemai pérkąſt' ir kramtyt' dâr nè nŭſı̆ſkįnė."
2,618,"Wyrai rôds tokiû Gėrrybju menk ŭſſı̆geidʒ́ia."
2,619,"Iems Tăbăkėlis, kàd ir wìſſą Buttą̆ prı̆ſmirdin',"
2,620,"Tìkt gardéſnis, kaip wiſſì Rı̆eſʒŭtaì gardʒáuſi."
2,621,"Bóbôms muſŭ Bĕdantėms jie taipjaù nĕ prı̆tinka;"
2,622,"Nè, Gaidau! nè ſúlyk jôms, kàs jôms nĕpăreitiſ'."
2,623,"Dantys jùk, annôt annô, ſukróſʒŭſŭ Métû,"
2,624,"Rieſʒŭtı̆ pérką̂ſt' ir kramtyt', jaù nèdĕră Bóbôms -"
2,625,"Allĕ nĕ reik' dėl to dâr tą Niekuttı̆ păniekit'"
2,626,"Mergos wiſſos, ir wiſſì jaunintĕlı̆ Klápai"
2,627,"Tàs Gėrybęs jùk kramtydămı̆ gárbı̆nă ſkaudʒ́ey."
2,628,"Ʒ́iemą, kàd Wăkărais Kàtryna ſnáuſdămă werpja,"
2,629,"Páukſʒtĕrĕdams Rı̆eſʒŭtys tůjaùs iſʒbuddı̆nă wiſſą;"
2,630,"O kàd Iékė ſù Pimmè daug plûſt nĕſı̆láuja,"
2,631,"Tů Rı̆eſʒŭtû Kruwâ, kàd jôs į Gómŭrı̆ kiſʒa,"
2,632,"Iu glupàs Sʒnektàs, ir Ʒauną wìſſą̆ nŭtildo."
2,633,"Ogı̆ dăbàr kàs bùs, kàd múſu Mótĕrŭ Gaujos"
2,634,"Sù Mergôms ką werpt' ſŭſı̆ſės pàs Kákălį̆ ſʒiltą"
2,635,"O Rı̆eſʒŭtû nè bùs, ir Dantys grieʒ́dămı̆ ſʒypters?"
2,636,"Taip pămătyſim' tů' kaip Windai múſŭ Ʒ́ŭpóniu"
2,637,"Pákŭlŭ bey Linnu Gryſʒtès pĕſʒı̆nėdămı̆ ſtapters."
2,638,"Taip Ʒ́iemà păſı̆baigs, o més nůgì păſı̆likſim'."
2,639,"Stuy tărĕ, Kaiminkàs wiernay uʒſtódămă Iékė:"
2,640,"Móters! ar jaù més wiſſáy păſı̆důſı̆mĕ Gėdai?"
2,641,"Kàs tai pèr Nukimm's? dėl kô taip rekiătĕ Wyrai?"
2,642,"Ar wiſſáy Dŭſʒĕlès jaù norit' múſŭ nŭdówit'?"
2,643,"Kàs jùms rûp' Linnài bèy brauktos Pákŭlŭ Gryſʒtês?"
2,644,"Rupį̆kı̆tes tikt uʒ́ Laukùs, uʒ́ Páſʒărą̆ Ʒ́iémai!"
2,645,"Ant ateina jaù Mikkieles diddĕlĕ Sʒwente,"
2,646,"Ir ſù jéjĕ pŏdraug Biaurybes Ruddĕniŏ ſʒlápjos;"
2,647,"O wey dâr nĕwălyt's ant Lauko ſtôw Wăſărójas,"
2,648,"Irgı̆ Kănápės Wėjû parblôkſʒtos ſwı̆rı̆nėja."
2,649,"Taip bĕſı̆prieſʒijant, ſʒtai! Wákmiſtras păſı̆róde,"
2,650,"Ir ſù jům' Sʒlapjurgis, bey Păkŭlûns Păkămóre."
2,651,"Tůs baiſingus tris Swecʒùs pămătydămı̆ Búrai,"
